id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm81951,Hearts of the World,MOVIE,"A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.",1918,,117,"['drama', 'war']",['US'],,tt0009150,6.6,999.0,0.912,6.0
tm100065,Blind Husbands,MOVIE,An Austrian military officer and rogue attempts to seduce the wife of a surgeon. The two men confront each other in a test of abilities that ends surprisingly.,1919,,89,"['drama', 'romance']",['US'],,tt0009937,6.9,1538.0,1.585,6.3
tm20308,"Salome, Where She Danced",MOVIE,"During the Austrian-Prussian war, Anna Marie is a dancer who is forced to flee her country after she is accused of being a spy. She ends up in a lawless western town in Arizona, where she uses her charms and dancing skills to transform herself into ""Salome"" during her dance routines.",1945,PG-13,90,"['drama', 'western', 'war', 'music', 'romance']",['US'],,tt0038046,5.4,318.0,2.405,3.3
tm76311,Tom Brown's School Days,MOVIE,"When private tutor Thomas Arnold (Sir Cedric Hardwicke) becomes headmaster at Rugby, a boy's preparatory school in England, he puts into place a policy of strict punishment for unruliness and bulying. Arnold finds an ally in Tom Brown (Jimmy Lydon), a new student who is subjected to hazing and abuse by a group of older boys and is pressured by his friends to keep quiet about it. Fed up, he leads his fellow classmates in an underground rebellion against their tormentors. But certain unspoken rules still apply at the school and Brown loses his hero status when he is accussed of breaking the Rugby code of silence.",1940,,86,['drama'],['US'],,tt0033169,6.6,490.0,2.649,7.8
tm163483,Chandu on the Magic Island,MOVIE,"The second of two feature films edited from the movie serial The Return Of Chandu (1934), comprised of footage from chapters 5-12:  On the mystic island of Lemuria, the cult of Ubasti seek the Egyptian Princess Nadji to sacrifice so that their goddess Ossana, whose soul resides in Nadji's body, may be resurrected by Black Magic. Nadji is located in the Far East port of Suva, but shielded by the White Magical powers of Frank Chandler, an American raised by Eastern mystics who is also known as Chandu. When Chandu takes a voyage alone, however, the evil Voice of Ubasti is able to magically spirit her to Lemuria, where Black Magic reigns supreme. Chandu sets out in pursuit with his sister Dorothy, niece Betty and nephew Bob; but, shipwrecked on the magic island, Chandu finds his family also held prisoner for sacrifice while he is plunged into an endless maze of caverns beneath the evil temple, where both his mortal and magical strength seem rendered useless...",1935,,70,"['fantasy', 'action']",['US'],,tt0026195,4.4,174.0,1.45,4.8
tm69671,Not Wanted,MOVIE,"After a beautiful but unsophisticated girl is seduced by a worldly piano player and gives up her out-of-wedlock baby, her guilt compels her to kidnap another child.",1949,,91,['drama'],['US'],,tt0041700,6.8,708.0,2.052,6.9
tm7600,Billy The Kid Returns,MOVIE,"After Pat Garrett kills Billy the Kid, Billy's look-alike Roy Rogers arrives and is mistaken for him. Although a murderer, Billy was on the side of the homesteaders against the large ranchers. As Billy's death is unknown, Roy gets Garrett to let him pose as Billy to continue the fight, but without the killing.",1938,G,53,"['western', 'music', 'romance', 'comedy', 'action']",['US'],,tt0029915,5.8,271.0,2.031,5.3
tm5096,Blonde Ice,MOVIE,"A golddigging femme fatale leaves a trail of men behind her, rich and poor, alive and dead.",1948,,73,"['drama', 'romance', 'crime']",['US'],,tt0041187,6.0,1080.0,1.69,5.6
tm89848,Robin Hood of the Pecos,MOVIE,"Robin Hood of the Pecos is a 1941 American film starring Roy Rogers and directed by Joseph Kane. Following the Civil War, the South still faced many dangers not the least of which were the armies of carpetbaggers that descended on impoverished towns, intent on making a fast greenback at the expense of the local populace.",1941,,59,"['western', 'comedy', 'music']",['US'],,tt0034120,5.9,191.0,0.688,
tm56124,High Lonesome,MOVIE,"When a sudden spurt of murders occurs in the Big Bend country, suspicion immediately falls on a young drifter who just moved to the area.",1950,PG,81,['western'],['US'],,tt0042552,5.3,244.0,1.932,5.1
tm85884,Angel on My Shoulder,MOVIE,The Devil arranges for a deceased gangster to return to Earth as a well-respected judge to make up for his previous life.,1946,,100,"['fantasy', 'comedy', 'romance']",['US'],,tt0038300,6.8,2762.0,2.289,6.1
tm4603,The Princess and the Pirate,MOVIE,"Princess Margaret is travelling incognito to elope with her true love instead of marrying the man her father has betrothed her to. On the high seas, her ship is attacked by pirates who know her identity and plan to kidnap her and hold her for a king's ransom.",1944,,94,"['action', 'comedy', 'romance']",['US'],,tt0037193,6.8,2179.0,2.78,6.6
tm57795,The Stolen Jools,MOVIE,Famous actress Norma Shearer's jewels are stolen… (Star-packed promotional short film intended to raise funds for the National Variety Artists Tuberculosis Sanatorium.),1931,,20,['comedy'],['US'],,,,,2.892,5.7
tm109893,City Without Men,MOVIE,"A young woman's husband has been imprisoned for a crime he didn't commit. In order to be near him to try to help him get his sentence overturned, she moves into a boardinghouse near the prison whose residents are the wives of inmates.",1943,,75,"['drama', 'crime']",['US'],,tt0035740,5.3,128.0,1.726,5.0
tm3364,Up in Arms,MOVIE,Hypochondriac Danny Weems gets drafted and accidentally smuggles his girlfriend aboard his Pacific-bound troopship.,1944,,105,"['drama', 'romance', 'comedy', 'war']",['US'],,tt0037420,6.3,983.0,1.328,7.0
tm7457,The Terror of Tiny Town,MOVIE,"Using a conventional Western story with an all dwarf cast, the filmmakers were able to showcase gags such as cowboys entering the local saloon by walking under the swinging doors, and pint-sized cowboys galloping around on Shetland ponies while roping calves.",1938,,62,"['comedy', 'western', 'family', 'music', 'romance', 'action']",['US'],,tt0030845,3.9,1760.0,2.285,3.3
tm61,"$50,000 Reward",MOVIE,"Tex Sherwood has just come into possession of a valuable piece of land that will be irrigated by a new dam. Banker Holman knowing the deed must be registered the next day, offers a $50,000 reward for Tex's capture.",1924,,55,['western'],['US'],,tt0014639,5.2,60.0,1.96,5.0
tm133278,Sagebrush Trail,MOVIE,"Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that 'Jones', one of the outlaws he has become friends with, committed the murder that Brant was sent up for, but has no knowledge that anyone was ever put in jail for his crime. Willing to forgive and forget, Brant doesn't realize that 'Jones' has not only fallen for the same pretty shopgirl Brant has, but begins to suspect that Brant is not truly an outlaw.",1933,,54,"['western', 'action', 'drama', 'romance']",['US'],,tt0024516,5.4,1232.0,3.853,5.4
tm158617,Murder by Television,MOVIE,"James Houghland, inventor of a new method by which television signals can be instantaneously sent anywhere in the world, refuses to sell the process to television companies, who then send agents to acquire the invention any way they can. On the night of his initial broadcast Houghland is mysteriously murdered in the middle of his demonstration and it falls to Police Chief Nelson to determine who the murderer is from the many suspects present.",1935,,53,"['horror', 'scifi', 'thriller']",['US'],,tt0026740,4.1,674.0,1.997,3.5
tm2211,A Shriek in the Night,MOVIE,"Rival newspaper reporters Pat Morgan and Ted Rand find themselves unraveling the mystery behind the death of a millionaire philanthropist who fell from his penthouse balcony. When it is discovered that the plunge was not an accident, the building's residents come under suspicion. Soon, the body count begins to mount as three more murders occur by strangulation.",1933,,66,"['thriller', 'crime', 'romance', 'action', 'sport']",['US'],,tt0024554,5.2,948.0,1.168,5.1
tm109693,The Milky Way,MOVIE,"Timid milkman, Burleigh Sullivan, somehow knocks out a boxing champ in a brawl. The fighter's manager decides to build up the milkman's reputation in a series of fixed fights and then have the champ beat him to regain his title.",1936,,89,"['comedy', 'family', 'sport', 'romance']",['US'],,tt0027969,6.5,1671.0,1.356,6.1
tm2878,The Monster Walks,MOVIE,"Ruth Earlton has come home to her ancestral mansion to claim her inheritance.  Accompanied by her boyfriend, she discovers that her father died suddenly under suspicious circumstances.  Now it's her turn, as her deranged and relentless uncle targets her for death with the help of his wife and son, plus a very unhappy ape.",1932,,60,"['thriller', 'horror']",['US'],,tt0023236,4.1,939.0,3.518,4.5
tm159352,Raffles,MOVIE,"Man about town and First Class cricketer A.J. Raffles keeps himself solvent with daring robberies. Meeting Gwen from his schooldays and falling in love all over again, he spends the weekend with her parents, Lord and Lady Melrose. A necklace presents an irresistible temptation, but also in attendance is Scotland Yard's finest, finally on the trail.",1939,,72,"['thriller', 'comedy', 'crime', 'drama', 'history', 'romance']",['US'],,tt0032963,6.4,996.0,3.051,6.0
tm139236,Oliver Twist,MOVIE,"An orphan boy in 1830s London is abused in a workhouse, then falls into the clutches of a gang of thieves.",1933,,80,"['drama', 'family']",['US'],,tt0024405,5.0,361.0,1.946,5.1
tm163340,The New Adventures of Tarzan,MOVIE,"A feature film.  Tarzan, who has returned to Africa after living in England, sets off to Guatemala in search of an old friend who may have survived a plane crash there. Also in Guatemala are Ula Vale and Major Martling who are out to find the riches of the Green Goddess. They join forces after they learn that a competitor, Raglan, has already set out ahead of them. Tarzan has to rescue everyone after they are taken prisoner. When they get to the hidden city, Tarzan finds his friend alive and the fabulous treasure.",1935,,70,"['action', 'crime', 'family']",['US'],,tt0026773,4.4,194.0,0.785,3.0
tm3836,Lumberjack,MOVIE,Julie's husband has been murdered and land agents want her to sign away her property rights. Hoppy warns against this but she does so anyway. It looks as though she will be unable to deliver the timber called for in her agreement. Hoppy has to make the lumber deal happened and solve the murder.,1944,,65,"['western', 'drama', 'music', 'action']",['US'],,tt0037030,6.4,175.0,1.4,5.7
tm140747,Little Annie Rooney,MOVIE,"A feisty little girl, the daughter of a beat cop, faces the challenges of growing up in a tough city neighborhood.",1925,,95,"['comedy', 'drama']",['US'],,tt0016028,6.8,974.0,2.045,7.0
tm162886,The Patchwork Girl of Oz,MOVIE,"Ojo and Unc Nunkie are out of food, so they decide to journey to the Emerald City where they will never starve. Along the way, they meet Mewel, a waif and stray (mule) who leads them to Dr. Pipt, who has been stirring the powder of life for nine years. Ojo adds plenty of brains to Margolotte's Patchwork servant before she is brought to life with the powder. When Scraps does come to life, she accidentally knocks the liquid of petrifaction upon Unc Nunkie, Margolotte, and Danx (daughter Jesseva's boyfriend). So all go on separate journeys to find the ingredients to the antidote. (Of course Jesseva has Danx shrunken to take with her, which causes trouble with Jinjur.) Of course, no one ever told Ojo that some of the ingredients were illegal to obtain...",1914,,81,"['fantasy', 'comedy', 'family']",['US'],,tt0004457,5.4,477.0,0.98,5.3
